@relation 'Projet_de_données_Éco-DataLab (3)-weka.filters.unsupervised.attribute.AddExpression-E2026-A3-Nexpression-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceage-R9-weka.filters.unsupervised.attribute.AddExpression-Eifelse(A2=1|A2=3|A2=7|A2=15|A2=26|A2=38,1,ifelse(A2=2,2,ifelse(A2=4|A2=5|A2=6|A2=13,3,ifelse(A2=8|A2=10,4,ifelse(A2=9|A2=11|A2=12|A2=30|A2=31|A2=32|A2=34,5,ifelse(A2=14|A2=27,6,ifelse(A2=16|A2=17|A2=19|A2=23|A2=24|A2=33|A2=40,7,ifelse(A2=18|A2=28|A2=36|A2=37,8,ifelse(A2=20,9,ifelse(A2=21|A2=25|A2=39,10,ifelse(A2=22|A2=29|A2=35,11,12)))))))))))-Nregion-weka.filters.unsupervised.attribute.NumericToNominal-R10-weka.filters.unsupervised.attribute.RenameNominalValues-R10-N1:Auvergne-Rhone-Alpes,2:Hauts-de-France,3:Provence-Alpes-Cote-d-Azur,4:Grand-Est,5:Occitanie,6:Normandie,7:Nouvelle-Aquitaine,8:Centre-Val-de-Loire,9:Corse,10:Bourgogne-Franche-Comte,11:Bretagne,12:Autre-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToBinary-R7-weka.filters.unsupervised.attribute.AddExpression-E0.0-NA3/A1-weka.filters.unsupervised.attribute.AddExpression-EA3/A1-Nratio-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.AddExpression-E(A3 / A2) / A1-Npaiement_revenu_proportion-weka.filters.unsupervised.attribute.NumericToBinary-R4-weka.filters.unsupervised.attribute.NumericToBinary-R6-weka.filters.unsupervised.attribute.Remove-R11'

@attribute revenu numeric
@attribute duree numeric
@attribute montcred numeric
@attribute situfam_binarized {0,1}
@attribute ancienn numeric
@attribute cb_binarized {0,1}
@attribute incident_binarized {0,1}
@attribute age numeric
@attribute region {Auvergne-Rhone-Alpes,Hauts-de-France,Provence-Alpes-Cote-d-Azur,Grand-Est,Occitanie,Normandie,Nouvelle-Aquitaine,Centre-Val-de-Loire,Corse,Bourgogne-Franche-Comte,Bretagne}
@attribute ratio numeric

@data
5093.737818,16,10186,1,32,1,1,60,Auvergne-Rhone-Alpes,1.99971
1348.981419,9,2697,0,23,1,1,52,Occitanie,1.999286
4230.442774,11,8460,1,15,1,1,36,Nouvelle-Aquitaine,1.999791
5712.755296,14,11424,1,32,1,1,62,Auvergne-Rhone-Alpes,1.999736
846.114771,16,845,0,4,0,1,36,Provence-Alpes-Cote-d-Azur,0.998682
9021.200657,14,18041,1,33,1,1,67,Occitanie,1.999845
1194.679409,11,1193,0,28,1,1,62,Centre-Val-de-Loire,0.998594
823.752625,13,822,0,8,0,1,34,Nouvelle-Aquitaine,0.997872
4671.740135,11,9342,1,41,1,1,71,Occitanie,1.999683
881.25885,9,880,0,16,0,1,41,Normandie,0.998572
647.09749,9,646,0,49,0,1,76,Normandie,0.998304
1395.400082,8,2790,1,15,1,1,41,Occitanie,1.999427
4181.236285,9,5649,1,41,1,1,62,Centre-Val-de-Loire,1.351036
1245.538513,12,1244,0,34,1,1,58,Auvergne-Rhone-Alpes,0.998765
2544.800168,14,5089,1,60,1,1,81,Nouvelle-Aquitaine,1.999764
1034.324263,15,2067,0,45,0,1,70,Occitanie,1.998406
4753.739086,15,9506,1,34,1,1,64,Occitanie,1.999689
1318.357175,12,2635,0,2,1,1,32,Bourgogne-Franche-Comte,1.9987
1610.78365,15,3220,1,38,1,1,66,Occitanie,1.999027
1271.717211,12,1271,0,44,1,1,69,Nouvelle-Aquitaine,0.999436
578.935816,17,1157,0,49,1,1,72,Provence-Alpes-Cote-d-Azur,1.998494
1351.454363,16,2702,0,56,1,1,86,Normandie,1.999328
518.75123,14,518,0,66,1,1,91,Bretagne,0.998552
473.890746,14,473,0,3,1,1,28,Nouvelle-Aquitaine,0.99812
2696.638017,11,5392,1,32,1,1,60,Nouvelle-Aquitaine,1.999527
647.252903,16,1294,0,43,0,1,74,Bretagne,1.999219
4665.53525,13,9330,1,53,1,1,86,Occitanie,1.999771
1826.563962,16,3411,1,4,1,1,23,Bretagne,1.867441
1984.073298,10,3967,1,53,1,1,76,Hauts-de-France,1.999422
704.45421,14,1408,0,17,1,1,47,Bourgogne-Franche-Comte,1.99871
1102.489372,14,2204,0,4,1,1,31,Bretagne,1.999112
1516.361203,8,1516,0,40,1,1,71,Grand-Est,0.999762
1904.806609,15,3808,1,1,1,1,24,Hauts-de-France,1.999153
1937.104812,13,3873,1,32,1,1,65,Provence-Alpes-Cote-d-Azur,1.999376
4611.844074,14,9223,1,49,1,1,76,Nouvelle-Aquitaine,1.999851
1171.552669,13,1170,0,19,1,1,52,Centre-Val-de-Loire,0.998675
469.791824,8,938,0,33,0,1,60,Nouvelle-Aquitaine,1.996629
546.917615,8,1093,0,1,1,1,22,Provence-Alpes-Cote-d-Azur,1.998473
1699.345007,11,3397,1,64,1,1,87,Nouvelle-Aquitaine,1.999005
4724.433958,16,9447,1,35,1,1,65,Occitanie,1.999605
1693.345772,8,3386,1,27,1,1,53,Bretagne,1.999592
5719.88654,11,11439,1,33,1,1,59,Provence-Alpes-Cote-d-Azur,1.999865
1038.680321,10,2076,0,1,1,1,27,Occitanie,1.99869
2824.587679,8,5648,1,46,1,1,66,Nouvelle-Aquitaine,1.999584
984.606708,12,984,0,23,1,1,51,Bourgogne-Franche-Comte,0.999384
644.239366,12,1287,0,55,0,1,82,Nouvelle-Aquitaine,1.997705
1968.506979,12,3936,1,58,1,1,82,Provence-Alpes-Cote-d-Azur,1.999485
1695.397967,12,3389,1,64,1,1,89,Nouvelle-Aquitaine,1.998941
527.385441,13,527,0,29,0,1,57,Occitanie,0.999269
467.633045,13,934,0,43,0,1,71,Corse,1.997293
2160.377461,12,4319,1,9,1,1,35,Grand-Est,1.999188
699.292853,10,1397,0,46,1,1,77,Auvergne-Rhone-Alpes,1.997732
856.072859,12,855,0,1,0,1,22,Provence-Alpes-Cote-d-Azur,0.998747
853.443556,14,852,0,6,0,1,40,Provence-Alpes-Cote-d-Azur,0.998309
1066.72544,13,2132,0,1,1,1,25,Bretagne,1.99864
635.938877,6,635,0,32,0,1,64,Occitanie,0.998524
2130.421911,12,4259,1,3,1,1,32,Grand-Est,1.999135
413.491216,11,826,0,33,0,1,67,Centre-Val-de-Loire,1.997624
1287.40143,9,1287,0,43,1,1,65,Centre-Val-de-Loire,0.999688
1863.963424,9,3727,1,14,1,1,38,Provence-Alpes-Cote-d-Azur,1.999503
4480.772873,10,8961,1,70,1,1,92,Centre-Val-de-Loire,1.999878
1289.842008,10,1289,0,46,1,1,68,Centre-Val-de-Loire,0.999347
827.988577,15,827,0,6,0,1,32,Nouvelle-Aquitaine,0.998806
1347.874956,11,2695,0,23,1,1,54,Normandie,1.999444
714.549356,10,713,0,7,1,1,35,Nouvelle-Aquitaine,0.997832
631.312534,12,1261,0,40,0,1,70,Nouvelle-Aquitaine,1.997426
1156.994848,10,2313,0,1,1,1,24,Bretagne,1.999145
1882.71255,13,3765,1,62,1,1,88,Hauts-de-France,1.999774
1959.682455,15,1959,1,30,1,1,56,Normandie,0.999652
8788.005795,14,17575,1,47,1,1,81,Centre-Val-de-Loire,1.999885
1288.424966,9,1288,0,44,1,1,66,Auvergne-Rhone-Alpes,0.99967
714.219916,14,1427,0,35,1,1,65,Bourgogne-Franche-Comte,1.997984
1896.558313,13,3792,1,55,1,1,82,Provence-Alpes-Cote-d-Azur,1.999411
658.565219,9,657,0,48,0,1,75,Occitanie,0.997623
478.695322,13,478,0,5,0,1,29,Nouvelle-Aquitaine,0.998547
598.764468,8,1197,0,21,1,1,54,Provence-Alpes-Cote-d-Azur,1.999117
1340.973515,14,1340,0,43,1,1,73,Auvergne-Rhone-Alpes,0.999274
829.32245,17,1658,0,27,0,1,58,Bourgogne-Franche-Comte,1.999222
5206.292582,11,10412,1,41,1,1,65,Auvergne-Rhone-Alpes,1.999888
1170.119922,13,2339,0,6,1,1,29,Bretagne,1.99894
4514.678492,10,9028,1,67,1,1,92,Centre-Val-de-Loire,1.999699
4224.555771,13,8448,1,19,1,1,44,Nouvelle-Aquitaine,1.999737
647.195471,13,1293,0,51,0,1,82,Nouvelle-Aquitaine,1.997851
1963.660426,12,3926,1,65,1,1,87,Provence-Alpes-Cote-d-Azur,1.999327
487.992063,9,975,0,14,0,1,44,Bretagne,1.997983
1888.909127,13,3777,1,59,1,1,85,Nouvelle-Aquitaine,1.999567
1986.248365,16,1986,1,29,1,1,58,Provence-Alpes-Cote-d-Azur,0.999875
1347.592536,14,2694,0,35,1,1,67,Nouvelle-Aquitaine,1.999121
4054.070904,12,8107,1,2,1,1,22,Nouvelle-Aquitaine,1.999718
720.391027,14,1440,0,47,1,1,76,Hauts-de-France,1.998914
3491.937057,10,6983,1,1,1,1,26,Normandie,1.99975
1104.94619,10,2209,0,20,1,1,48,Provence-Alpes-Cote-d-Azur,1.999192
991.100156,12,990,0,16,1,1,43,Provence-Alpes-Cote-d-Azur,0.99889
555.053437,11,554,0,26,0,1,56,Occitanie,0.998102
4710.475899,16,9420,1,35,1,1,65,Occitanie,1.999798
2723.902148,12,2723,1,53,1,1,75,Normandie,0.999669
1935.840699,13,3871,1,32,1,1,66,Provence-Alpes-Cote-d-Azur,1.999648
1420.597314,15,2840,1,6,1,1,40,Provence-Alpes-Cote-d-Azur,1.999159
5240.041754,11,10479,1,43,1,1,66,Auvergne-Rhone-Alpes,1.999793
466.932022,10,933,0,51,0,1,81,Nouvelle-Aquitaine,1.99815
5226.812422,6,10452,1,21,1,1,52,Auvergne-Rhone-Alpes,1.999689
602.166075,15,1203,0,55,0,1,86,Provence-Alpes-Cote-d-Azur,1.997788
417.210684,14,833,0,1,0,1,33,Normandie,1.996593
858.569539,14,1716,0,41,1,1,68,Auvergne-Rhone-Alpes,1.998673
683.198879,12,1365,0,43,0,1,74,Bretagne,1.997954
470.172587,8,939,0,55,0,1,82,Nouvelle-Aquitaine,1.997139
1813.27647,16,1812,1,40,1,1,73,Auvergne-Rhone-Alpes,0.999296
613.298083,9,1226,0,33,0,1,56,Nouvelle-Aquitaine,1.999028
829.91179,16,829,0,4,0,1,31,Bourgogne-Franche-Comte,0.998901
1310.212376,9,2619,0,3,1,1,28,Occitanie,1.998913
528.043301,15,527,0,69,1,1,91,Grand-Est,0.998024
1343.80386,7,2686,0,23,1,1,52,Provence-Alpes-Cote-d-Azur,1.998804
650.629874,15,1300,0,56,0,1,81,Provence-Alpes-Cote-d-Azur,1.998064
780.186737,16,1560,0,34,1,1,59,Occitanie,1.999521
1324.426421,12,2647,0,3,1,1,25,Nouvelle-Aquitaine,1.998601
537.223571,11,1074,0,20,1,1,48,Provence-Alpes-Cote-d-Azur,1.999168
411.776067,13,411,0,36,0,1,67,Occitanie,0.998115
779.403285,15,1558,0,27,1,1,50,Corse,1.998965
650.114352,7,649,0,26,1,1,58,Occitanie,0.998286
4712.528157,7,9424,1,3,1,1,24,Occitanie,1.999776
510.521344,16,510,0,48,0,1,73,Occitanie,0.998979
1937.20358,14,3873,1,17,1,1,42,Nouvelle-Aquitaine,1.999274
411.198251,13,821,0,41,0,1,70,Bretagne,1.996604
750.729438,13,750,0,2,1,1,34,Auvergne-Rhone-Alpes,0.999028
850.531913,13,849,0,7,0,1,42,Bourgogne-Franche-Comte,0.998199
2804.145991,9,5607,1,46,1,1,66,Occitanie,1.999539
6412.812953,10,12824,1,49,1,1,75,Centre-Val-de-Loire,1.999746
1508.067525,14,1507,1,3,1,1,28,Grand-Est,0.999292
1264.606308,8,2528,0,16,1,1,45,Bretagne,1.999041
892.826548,9,1785,0,12,0,1,36,Bourgogne-Franche-Comte,1.999269
4668.740648,15,9336,1,41,1,1,70,Bretagne,1.999683
1311.506953,13,2622,0,17,0,1,45,Provence-Alpes-Cote-d-Azur,1.999227
1309.719514,10,2618,0,4,1,1,35,Nouvelle-Aquitaine,1.998901
1346.911083,14,2693,0,32,1,1,63,Normandie,1.99939
514.761046,13,513,0,64,0,1,91,Occitanie,0.996579
5248.406864,8,10496,1,28,1,1,57,Occitanie,1.999845
1058.630481,13,2116,0,54,1,1,77,Provence-Alpes-Cote-d-Azur,1.998809
1678.91349,8,3357,1,10,1,1,39,Bretagne,1.999507
2135.105273,12,4269,1,17,1,1,49,Normandie,1.999433
413.790586,13,413,0,40,0,1,71,Nouvelle-Aquitaine,0.998089
431.054587,13,861,0,16,0,1,45,Hauts-de-France,1.997427
2179.585856,15,4358,1,45,1,1,74,Bretagne,1.999462
613.048104,12,612,0,55,1,1,88,Centre-Val-de-Loire,0.99829
2719.710989,11,5438,1,50,1,1,70,Nouvelle-Aquitaine,1.999477
2000.857334,17,2000,1,28,1,1,59,Nouvelle-Aquitaine,0.999572
1323.162244,16,1323,0,35,1,1,66,Occitanie,0.999877
2678.569493,13,5356,1,47,1,1,68,Occitanie,1.999575
7345.77923,8,14690,1,59,1,1,84,Occitanie,1.999788
1344.594402,12,2688,0,19,1,1,52,Provence-Alpes-Cote-d-Azur,1.999116
1185.742642,12,1184,0,23,1,1,56,Centre-Val-de-Loire,0.99853
1094.031631,9,2187,0,35,1,1,60,Occitanie,1.999028
1439.918174,10,1439,0,36,1,1,64,Nouvelle-Aquitaine,0.999362
2828.774,14,5657,1,14,1,1,40,Nouvelle-Aquitaine,1.999806
1049.411525,11,2098,0,5,1,1,30,Occitanie,1.999216
1061.076287,12,2122,0,16,1,1,43,Occitanie,1.999856
988.800657,12,1976,0,52,0,1,81,Centre-Val-de-Loire,1.998381
2811.106939,12,2810,1,51,1,1,74,Nouvelle-Aquitaine,0.999606
2823.231414,8,5646,1,46,1,1,66,Nouvelle-Aquitaine,1.999836
1951.569679,12,3902,1,59,1,1,83,Provence-Alpes-Cote-d-Azur,1.999416
4695.603047,15,9390,1,41,1,1,72,Auvergne-Rhone-Alpes,1.999743
1328.559191,14,2656,0,16,1,1,38,Provence-Alpes-Cote-d-Azur,1.999158
1102.854387,14,2205,0,4,1,1,32,Provence-Alpes-Cote-d-Azur,1.999357
1027.795481,12,2054,0,37,1,1,63,Occitanie,1.998452
1343.442633,11,2686,0,15,1,1,48,Occitanie,1.999341
1335.557825,16,2670,0,17,1,1,39,Nouvelle-Aquitaine,1.999165
696.299152,14,1391,0,1,0,1,31,Hauts-de-France,1.997705
1449.696242,15,2898,1,11,1,1,46,Provence-Alpes-Cote-d-Azur,1.999039
1064.629259,12,2129,0,20,1,1,47,Occitanie,1.999757
497.870442,16,497,0,53,0,1,76,Bretagne,0.998252
5196.094238,6,10391,1,13,1,1,44,Auvergne-Rhone-Alpes,1.999771
1071.728221,14,2142,0,1,1,1,25,Centre-Val-de-Loire,1.998641
1359.389849,12,2718,0,54,1,1,80,Centre-Val-de-Loire,1.999426
6969.07518,6,13937,1,55,1,1,77,Bourgogne-Franche-Comte,1.999835
4058.136378,15,8115,1,41,1,1,72,Auvergne-Rhone-Alpes,1.999686
961.834802,11,1923,0,43,0,1,71,Auvergne-Rhone-Alpes,1.999304
8235.984424,12,16471,1,24,1,1,52,Occitanie,1.999882
859.224026,12,858,0,1,0,1,20,Bourgogne-Franche-Comte,0.998575
1566.391858,17,3132,1,24,1,1,54,Corse,1.9995
1343.114828,10,2685,0,16,1,1,48,Nouvelle-Aquitaine,1.999084
7001.796546,6,14002,1,63,1,1,85,Provence-Alpes-Cote-d-Azur,1.999772
4152.027374,9,8303,1,8,1,1,28,Nouvelle-Aquitaine,1.999746
2076.57448,9,3585,1,9,1,1,33,Bretagne,1.726401
1881.152617,12,3761,1,1,1,1,24,Bretagne,1.999306
861.706019,13,1723,0,24,0,1,47,Auvergne-Rhone-Alpes,1.999522
687.576028,11,686,0,16,0,1,49,Nouvelle-Aquitaine,0.997708
475.40332,6,950,0,66,0,1,87,Corse,1.998303
1175.134432,13,1174,0,55,1,1,79,Nouvelle-Aquitaine,0.999035
8499.011996,10,16997,1,29,1,1,58,Centre-Val-de-Loire,1.99988
4634.822569,15,9268,1,29,1,1,58,Bretagne,1.999645
483.605152,10,966,0,15,0,1,43,Corse,1.997497
4105.706857,14,8210,1,40,1,1,70,Auvergne-Rhone-Alpes,1.999656
647.273272,16,1294,0,43,0,1,74,Nouvelle-Aquitaine,1.999156
1702.998873,16,3405,1,31,1,1,59,Nouvelle-Aquitaine,1.999414
1685.367781,10,3370,1,37,1,1,63,Bretagne,1.999564
1341.390172,7,2682,0,21,1,1,51,Normandie,1.999418
1402.528437,10,1402,0,46,1,1,74,Occitanie,0.999623
7937.426458,10,15874,1,10,1,1,35,Provence-Alpes-Cote-d-Azur,1.999893
412.129009,13,823,0,38,0,1,72,Centre-Val-de-Loire,1.996948
9273.638146,12,18546,1,43,1,1,76,Occitanie,1.999862
777.231457,17,1553,0,41,0,1,67,Corse,1.998118
1132.387207,11,1131,0,61,1,1,87,Nouvelle-Aquitaine,0.998775
1205.827956,13,1205,0,28,1,1,61,Centre-Val-de-Loire,0.999313
2914.464111,15,4076,1,26,1,1,53,Bourgogne-Franche-Comte,1.398542
1849.268046,14,1848,1,37,1,1,61,Grand-Est,0.999314
465.692998,9,930,0,38,0,1,69,Nouvelle-Aquitaine,1.997024
406.504363,16,812,0,33,0,1,61,Occitanie,1.997519
700.06644,10,1399,0,47,1,1,78,Auvergne-Rhone-Alpes,1.998382
1676.661621,8,3353,1,5,1,1,34,Centre-Val-de-Loire,1.999807
606.477973,10,1212,0,31,0,1,53,Provence-Alpes-Cote-d-Azur,1.998424
2753.220066,12,2752,1,52,1,1,75,Occitanie,0.999557
1951.363481,12,3901,1,36,1,1,68,Provence-Alpes-Cote-d-Azur,1.999115
737.301379,12,736,0,17,1,1,46,Occitanie,0.998235
5857.252176,13,11714,1,28,1,1,50,Provence-Alpes-Cote-d-Azur,1.999914
956.51248,9,956,0,14,0,1,36,Nouvelle-Aquitaine,0.999464
537.097725,12,536,0,29,0,1,56,Occitanie,0.997956
990.218424,9,1979,0,34,0,1,67,Centre-Val-de-Loire,1.998549
833.976008,14,833,0,8,0,1,36,Nouvelle-Aquitaine,0.99883
978.668887,11,1956,0,49,0,1,79,Centre-Val-de-Loire,1.998633
1719.794118,17,3439,1,2,1,1,22,Nouvelle-Aquitaine,1.999658
1356.053443,14,2711,0,55,1,1,83,Provence-Alpes-Cote-d-Azur,1.999184
5699.614351,10,11398,1,35,1,1,59,Auvergne-Rhone-Alpes,1.999784
592.429868,14,1184,0,41,0,1,63,Nouvelle-Aquitaine,1.998549
4059.457868,7,8118,1,5,1,1,26,Provence-Alpes-Cote-d-Azur,1.999774
630.347133,12,1259,0,37,0,1,67,Nouvelle-Aquitaine,1.997312
1694.571518,12,3388,1,65,1,1,89,Corse,1.999325
1069.86188,10,2139,0,40,1,1,64,Centre-Val-de-Loire,1.999324
1122.695488,12,1122,0,46,1,1,71,Nouvelle-Aquitaine,0.999381
4596.326632,15,9192,1,25,1,1,53,Bretagne,1.999858
471.741088,8,942,0,20,0,1,45,Nouvelle-Aquitaine,1.996858
465.011686,10,929,0,33,0,1,59,Nouvelle-Aquitaine,1.997799
1299.893523,7,2599,0,5,1,1,32,Bourgogne-Franche-Comte,1.999395
2678.994429,12,5357,1,41,1,1,66,Occitanie,1.999631
1718.663925,14,1717,1,18,1,1,41,Normandie,0.999032
1036.817787,10,2072,0,1,1,1,28,Provence-Alpes-Cote-d-Azur,1.998423
1964.842677,12,3929,1,35,1,1,63,Provence-Alpes-Cote-d-Azur,1.999651
1322.429572,12,2643,0,1,1,1,24,Occitanie,1.998594
460.508772,13,920,0,2,0,1,35,Provence-Alpes-Cote-d-Azur,1.99779
678.532034,10,678,0,18,1,1,50,Auvergne-Rhone-Alpes,0.999216
1293.908704,9,1293,0,34,1,1,58,Grand-Est,0.999298
1912.589109,13,3824,1,45,1,1,75,Provence-Alpes-Cote-d-Azur,1.999384
1024.180338,12,2047,0,41,1,1,67,Centre-Val-de-Loire,1.998671
1916.576368,13,3832,1,44,1,1,74,Provence-Alpes-Cote-d-Azur,1.999399
4576.836018,14,9153,1,25,1,1,52,Occitanie,1.999853
5264.443698,8,10528,1,36,1,1,60,Occitanie,1.999831
2182.525703,15,4364,1,45,1,1,74,Bretagne,1.999518
1032.648032,17,2064,0,62,1,1,88,Occitanie,1.998745
1299.257823,7,2597,0,5,1,1,32,Nouvelle-Aquitaine,1.998833
2223.935031,15,4446,1,48,1,1,74,Bretagne,1.999159
1011.393587,9,2022,0,3,1,1,35,Occitanie,1.999222
829.911966,12,829,0,5,0,1,35,Bourgogne-Franche-Comte,0.998901
1351.741673,17,1351,0,43,1,1,70,Bretagne,0.999451
1464.019752,13,1463,0,2,1,1,27,Occitanie,0.999303
857.798886,18,1715,0,29,1,1,57,Centre-Val-de-Loire,1.999303
4950.897684,16,9901,1,28,1,1,58,Auvergne-Rhone-Alpes,1.999839
470.696131,9,940,0,7,0,1,31,Corse,1.997042
2799.267798,11,3072,1,38,1,1,63,Bretagne,1.09743
1112.100573,12,2223,0,14,1,1,44,Provence-Alpes-Cote-d-Azur,1.99892
1921.202219,10,3842,1,41,1,1,62,Provence-Alpes-Cote-d-Azur,1.999789
625.440861,13,1250,0,30,1,1,60,Provence-Alpes-Cote-d-Azur,1.99859
1394.567085,8,2788,1,15,1,1,42,Bourgogne-Franche-Comte,1.999187
499.840726,13,499,0,29,0,1,51,Provence-Alpes-Cote-d-Azur,0.998318
468.831952,9,936,0,13,0,1,36,Normandie,1.996451
952.487178,11,1904,0,43,0,1,70,Bourgogne-Franche-Comte,1.998977
615.263617,7,614,0,43,1,1,74,Normandie,0.997946
8523.829124,9,17046,1,27,1,1,57,Occitanie,1.999805
864.03539,12,863,0,10,0,1,42,Bourgogne-Franche-Comte,0.998802
504.029012,15,503,0,63,1,1,88,Bretagne,0.997958
917.84244,12,1835,0,25,0,1,47,Auvergne-Rhone-Alpes,1.999254
2123.456745,14,4246,1,17,1,1,45,Occitanie,1.99957
2838.311784,8,5676,1,45,1,1,65,Nouvelle-Aquitaine,1.99978
1331.087118,9,2661,0,15,1,1,46,Occitanie,1.999118
3108.821239,7,5711,1,47,1,1,74,Centre-Val-de-Loire,1.837031
827.707081,15,827,0,6,0,1,32,Normandie,0.999146
3080.656942,16,3907,1,18,1,1,48,Bourgogne-Franche-Comte,1.268236
878.295069,11,877,0,2,0,1,21,Bourgogne-Franche-Comte,0.998525
653.109381,16,1305,0,54,0,1,80,Provence-Alpes-Cote-d-Azur,1.998134
1282.436128,11,1282,0,47,1,1,70,Centre-Val-de-Loire,0.99966
4078.007788,13,8155,1,37,1,1,67,Auvergne-Rhone-Alpes,1.999751
1175.019145,13,2349,0,8,1,1,31,Bretagne,1.999116
635.835228,6,635,0,33,0,1,67,Nouvelle-Aquitaine,0.998686
686.311289,10,685,0,15,1,1,48,Centre-Val-de-Loire,0.998089
8072.70981,8,16144,1,8,1,1,34,Centre-Val-de-Loire,1.999824
1419.789409,10,1419,0,16,1,1,41,Occitanie,0.999444
1316.897987,11,2633,0,12,1,1,35,Nouvelle-Aquitaine,1.999396
1170.873615,16,1170,0,21,1,1,48,Centre-Val-de-Loire,0.999254
5779.148736,15,11557,1,29,1,1,60,Bretagne,1.999775
476.091972,6,951,0,67,0,1,88,Nouvelle-Aquitaine,1.997513
4173.481101,10,8346,1,10,1,1,30,Auvergne-Rhone-Alpes,1.999769
672.583476,15,1344,0,50,1,1,83,Auvergne-Rhone-Alpes,1.998265
576.950542,13,1153,0,6,0,1,32,Grand-Est,1.998438
1986.80758,17,1986,1,28,1,1,58,Grand-Est,0.999594
1335.047069,15,2669,0,16,1,1,36,Nouvelle-Aquitaine,1.99918
653.524364,17,1306,0,47,0,1,79,Bretagne,1.998395
1706.768789,16,3412,1,45,1,1,74,Nouvelle-Aquitaine,1.999099
4218.115736,14,8435,1,20,1,1,47,Provence-Alpes-Cote-d-Azur,1.999708
654.822719,17,1309,0,51,0,1,80,Provence-Alpes-Cote-d-Azur,1.999014
1350.454694,16,2700,0,51,1,1,81,Occitanie,1.999327
9525.449108,14,19050,1,14,1,1,48,Occitanie,1.999906
460.894489,13,920,0,5,0,1,35,Provence-Alpes-Cote-d-Azur,1.996118
1313.869543,14,1313,0,34,1,1,63,Grand-Est,0.999338
460.667985,12,920,0,2,0,1,35,Nouvelle-Aquitaine,1.9971
5047.684407,14,10095,1,25,1,1,56,Auvergne-Rhone-Alpes,1.999927
934.990816,10,934,0,23,0,1,48,Nouvelle-Aquitaine,0.99894
514.614372,13,514,0,37,0,1,59,Occitanie,0.998806
8343.411473,11,16686,1,3,1,1,29,Centre-Val-de-Loire,1.999901
4469.072212,10,8937,1,71,1,1,92,Nouvelle-Aquitaine,1.999744
2114.002187,13,4227,1,33,1,1,63,Auvergne-Rhone-Alpes,1.999525
570.329203,13,1140,0,3,1,1,29,Provence-Alpes-Cote-d-Azur,1.998846
883.331744,14,1766,0,28,0,1,52,Nouvelle-Aquitaine,1.999249
4137.697525,15,8275,1,34,1,1,65,Auvergne-Rhone-Alpes,1.999905
553.042625,9,1105,0,1,0,1,24,Nouvelle-Aquitaine,1.998038
1358.237439,12,2715,0,22,1,1,53,Auvergne-Rhone-Alpes,1.998914
889.189713,11,1778,0,19,0,1,40,Bourgogne-Franche-Comte,1.999573
1309.102816,13,2617,0,25,0,1,50,Nouvelle-Aquitaine,1.999079
701.43814,11,1402,0,38,1,1,70,Auvergne-Rhone-Alpes,1.998751
2740.549796,13,5480,1,32,1,1,55,Occitanie,1.999599
5304.413885,14,10608,1,50,1,1,72,Auvergne-Rhone-Alpes,1.999844
898.734429,11,1797,0,15,0,1,36,Auvergne-Rhone-Alpes,1.999478
9482.592394,14,18964,1,35,1,1,69,Nouvelle-Aquitaine,1.999875
1372.944981,12,1372,0,55,1,1,82,Grand-Est,0.999312
1143.556625,11,1142,0,64,1,1,87,Provence-Alpes-Cote-d-Azur,0.998639
528.796178,14,1056,0,30,1,1,63,Centre-Val-de-Loire,1.996989
460.099146,13,919,0,1,0,1,34,Corse,1.997396
1407.296514,13,2814,1,8,1,1,40,Auvergne-Rhone-Alpes,1.999579
2681.56197,12,5362,1,37,1,1,62,Centre-Val-de-Loire,1.999581
1389.783473,9,2779,1,12,1,1,40,Bourgogne-Franche-Comte,1.999592
4704.416482,13,9407,1,48,1,1,80,Auvergne-Rhone-Alpes,1.99961
